,identifier,title,tokensCombined,mainTopic
809,http://arxiv.org/abs/1508.05559,Structured Interactive Music Scores,"['structur', 'interact', 'music', 'score', 'interact', 'score', 'formal', 'design', 'perform', 'interact', 'scenario', 'provid', 'tempor', 'relat', '(trs)', 'among', 'object', 'scenario', 'model', 'among', 'object', 'time', 'stream', 'petri', 'net', 'difficult', 'repres', 'global', 'constraint', 'done', 'explicitli', 'determinist', 'time', 'concurr', 'constraint', '(ntcc)', 'calculu', 'want', 'formal', 'heterogen', 'system', 'control', 'subsystem', 'concurr', 'execut', 'object', 'use', 'ntcc', 'audio', 'video', 'process', 'also', 'plan', 'develop', 'automat', 'verifi', 'ntcc']",12
810,http://arxiv.org/abs/1508.05766,$n$-permutability and linear Datalog implies symmetric Datalog,"['permut', 'linear', 'datalog', 'impli', 'symmetr', 'datalog', 'show', 'mathbb', 'core', 'relat', 'structur', 'csp(', 'mathbb', 'solv', 'linear', 'datalog', 'program', 'mathbb', 'permut', 'csp(', 'mathbb', 'solv', 'symmetr', 'datalog', 'program', '(and', 'thu', 'csp(', 'mathbb', 'lie', 'determinist', 'logspace)', 'moment', 'known', 'structur', 'mathbb', 'csp(', 'mathbb', 'solvabl', 'linear', 'datalog', 'program', 'howev', 'somebodi', 'obtain', 'character', 'linear', 'datalog', 'result', 'immedi', 'give', 'character', 'symmetr', 'datalog']",10
811,http://arxiv.org/abs/1508.06269,A systematic process for evaluating structured perfect Bayesian   equilibria in dynamic games with asymmetric information,"['systemat', 'process', 'evalu', 'structur', 'perfect', 'bayesian', 'equilibria', 'dynam', 'game', 'asymmetr', 'inform', 'consid', 'finit', 'horizon', 'infinit', 'horizon', 'version', 'dynam', 'game', 'selfish', 'player', 'observ', 'type', 'privat', 'take', 'action', 'publicli', 'observ', 'player', 'type', 'evolv', 'condit', 'independ', 'markov', 'process', 'condit', 'current', 'action', 'action', 'type', 'jointli', 'determin', 'instantan', 'reward', 'dynam', 'game', 'asymmetr', 'inform', 'wide', 'use', 'concept', 'equilibrium', 'perfect', 'bayesian', 'equilibrium', '(pbe)', 'consist', 'strategi', 'belief', 'pair', 'simultan', 'satisfi', 'sequenti', 'ration', 'belief', 'consist', 'gener', 'exist', 'univers', 'algorithm', 'decoupl', 'interdepend', 'strategi', 'belief', 'time', 'calcul', 'paper', 'finit', 'horizon', 'game', 'independ', 'type', 'develop', 'step', 'backward', 'forward', 'recurs', 'algorithm', 'sequenti', 'decompos', 'problem', 'time)', 'obtain', 'subset', 'pbe', 'refer', 'structur', 'bayesian', 'perfect', 'equilibria', '(spbe)', 'equilibria', 'player', 'strategi', 'depend', 'histori', 'common', 'public', 'belief', 'current', 'privat', 'type', 'backward', 'recurs', 'part', 'algorithm', 'defin', 'equilibrium', 'gener', 'function', 'period', 'backward', 'recurs', 'involv', 'solv', 'fix', 'point', 'equat', 'space', 'probabl', 'simplex', 'everi', 'possibl', 'belief', 'type', 'use', 'function', 'equilibrium', 'strategi', 'belief', 'gener', 'forward', 'recurs', 'extend', 'methodolog', 'infinit', 'horizon', 'model', 'propos', 'time', 'invari', 'singl', 'shot', 'fix', 'point', 'equat', 'conjunct', 'forward', 'recurs', 'step', 'gener', 'spbe', 'suffici', 'condit', 'exist', 'spbe', 'provid', 'propos', 'method', 'find', 'equilibria', 'exhibit', 'signal', 'behavior', 'illustr', 'help', 'concret', 'public', 'good', 'exampl']",19
812,http://arxiv.org/abs/1508.06464,SPF-CellTracker: Tracking multiple cells with strongly-correlated moves   using a spatial particle filter,"['celltrack', 'track', 'multipl', 'cell', 'strongli', 'correl', 'move', 'use', 'spatial', 'particl', 'filter', 'track', 'mani', 'cell', 'time', 'laps', 'imag', 'sequenc', 'import', 'challeng', 'task', 'bioimag', 'informat', 'motiv', 'studi', 'brain', 'wide', 'imag', 'neural', 'activ', 'elegan', 'present', 'method', 'multi', 'cell', 'track', 'data', 'type', 'method', 'applic', 'character', 'follow', 'cell', 'imag', 'globular', 'like', 'object', '(ii)', 'difficult', 'distinguish', 'cell', 'base', 'shape', 'size', '(iii)', 'number', 'imag', 'cell', 'rang', 'sever', 'hundr', '(iv)', 'move', 'nearli', 'locat', 'cell', 'strongli', 'correl', 'cell', 'divid', 'develop', 'track', 'softwar', 'suit', 'call', 'celltrack', 'incorpor', 'depend', 'cell', 'move', 'predict', 'model', 'reduc', 'track', 'error', 'cell', 'switch', 'coalesc', 'track', 'posit', 'model', 'target', 'cell', 'correl', 'move', 'markov', 'random', 'field', 'also', 'deriv', 'fast', 'comput', 'algorithm', 'call', 'spatial', 'particl', 'filter', 'live', 'imag', 'data', 'nuclei', 'elegan', 'neuron', 'approxim', 'nuclei', 'neuron', 'imag', 'demonstr', 'advantag', 'propos', 'method', 'standard', 'particl', 'filter', 'method', 'develop', 'tokunaga']",14
813,http://arxiv.org/abs/1508.06589,Cooperative Spectrum Sharing Relaying Protocols With Energy Harvesting   Cognitive User,"['cooper', 'spectrum', 'share', 'relay', 'protocol', 'energi', 'harvest', 'cognit', 'user', 'theori', 'wireless', 'inform', 'power', 'transfer', 'energi', 'constrain', 'wireless', 'network', 'caught', 'interest', 'research', 'potenti', 'increas', 'lifetim', 'sensor', 'node', 'mitig', 'environ', 'hazard', 'caus', 'convent', 'cell', 'batteri', 'similarli', 'advanc', 'area', 'cooper', 'spectrum', 'share', 'protocol', 'enabl', 'effici', 'frequenc', 'spectrum', 'licens', 'primari', 'user', 'secondari', 'user', 'paper', 'consid', 'energi', 'constrain', 'secondari', 'user', 'harvest', 'energi', 'primari', 'signal', 'relay', 'primari', 'signal', 'exchang', 'spectrum', 'access', 'consid', 'nakagami', 'fade', 'model', 'propos', 'protocol', 'name', 'time', 'split', 'cooper', 'spectrum', 'share', 'css)', 'power', 'share', 'cooper', 'spectrum', 'share', 'css)', 'deriv', 'express', 'outag', 'probabl', 'primari', 'secondari', 'user', 'decod', 'forward', 'amplifi', 'forward', 'relay', 'mode', 'obtain', 'result', 'shown', 'secondari', 'user', 'carri', 'transmiss', 'without', 'advers', 'affect', 'perform', 'primari', 'user', 'protocol', 'outperform', 'protocol', 'term', 'outag', 'probabl', 'wide', 'rang', 'signal', 'nois', 'ratio(snrs)', 'effect', 'variou', 'system', 'paramet', 'outag', 'perform', 'protocol', 'also', 'studi']",8
814,http://arxiv.org/abs/1508.07065,A dual descent algorithm for node-capacitated multiflow problems and its   applications,"['dual', 'descent', 'algorithm', 'node', 'capacit', 'multiflow', 'problem', 'applic', 'paper', 'develop', 'o((m', 'time', 'algorithm', 'find', 'half', 'integr', 'node', 'capacit', 'multiflow', 'maximum', 'total', 'flow', 'valu', 'network', 'node', 'edg', 'termin', 'gamma)', 'denot', 'time', 'complex', 'solv', 'maximum', 'submodular', 'flow', 'problem', 'network', 'node', 'edg', 'complex', 'gamma', 'comput', 'exchang', 'capac', 'submodular', 'function', 'describ', 'problem', 'use', 'fujishig', 'zhang', 'algorithm', 'submodular', 'flow', 'find', 'maximum', 'half', 'integr', 'multiflow', 'time', 'first', 'combinatori', 'strongli', 'polynomi', 'time', 'algorithm', 'problem', 'algorithm', 'built', 'develop', 'theori', 'discret', 'convex', 'function', 'certain', 'graph', 'structur', 'applic', 'includ', 'ellipsoid', 'free', 'combinatori', 'implement', 'approxim', 'algorithm', 'minimum', 'node', 'multiway', 'problem', 'garg']",6
815,http://arxiv.org/abs/1508.07435,Subdifferential-based implicit return-mapping operators in Mohr-Coulomb   plasticity,"['subdifferenti', 'base', 'implicit', 'return', 'map', 'oper', 'mohr', 'coulomb', 'plastic', 'paper', 'devot', 'constitut', 'solut', 'limit', 'load', 'analysi', 'newton', 'like', 'method', 'elastoplast', 'problem', 'contain', 'mohr', 'coulomb', 'yield', 'criterion', 'within', 'constitut', 'problem', 'introduc', 'self', 'contain', 'deriv', 'implicit', 'return', 'map', 'solut', 'scheme', 'use', 'recent', 'subdifferenti', 'base', 'treatment', 'unlik', 'convent', 'techniqu', 'base', 'koiter', 'rule', 'present', 'scheme', 'priori', 'detect', 'posit', 'unknown', 'stress', 'tensor', 'yield', 'surfac', 'even', 'constitut', 'solut', 'cannot', 'found', 'close', 'form', 'fact', 'elimin', 'blind', 'guesswork', 'scheme', 'enabl', 'analyz', 'properti', 'constitut', 'oper', 'simplifi', 'construct', 'consist', 'tangent', 'oper', 'import', 'semismooth', 'newton', 'method', 'appli', 'increment', 'boundari', 'valu', 'elastoplast', 'problem', 'increment', 'problem', 'mohr', 'coulomb', 'plastic', 'combin', 'limit', 'load', 'analysi', 'besid', 'convent', 'direct', 'method', 'increment', 'limit', 'analysi', 'recent', 'indirect', 'introduc', 'advantag', 'describ', 'paper', 'contain', 'numer', 'experi', 'slope', 'stabil', 'publicli', 'avail', 'matlab', 'implement']",15
816,http://arxiv.org/abs/1509.00144,Automatic Software Diversity in the Light of Test Suites,"['automat', 'softwar', 'divers', 'light', 'test', 'suit', 'work', 'address', 'challeng', 'autom', 'softwar', 'diversif', 'share', 'core', 'idea', 'use', 'autom', 'test', 'suit', 'drive', 'diversif', 'howev', 'lack', 'solid', 'understand', 'test', 'suit', 'program', 'transform', 'interact', 'anoth', 'process', 'explor', 'intric', 'interplay', 'context', 'specif', 'diversif', 'techniqu', 'call', 'sosief', 'sosief', 'gener', 'sosi', 'program']",4
817,http://arxiv.org/abs/1509.00773,A Big Data Analyzer for Large Trace Logs,"['data', 'analyz', 'larg', 'trace', 'log', 'current', 'gener', 'internet', 'base', 'servic', 'typic', 'host', 'larg', 'data', 'center', 'take', 'form', 'warehous', 'size', 'structur', 'hous', 'ten', 'thousand', 'server', 'continu', 'avail', 'modern', 'data', 'center', 'result', 'complex', 'orchestr', 'among', 'mani', 'intern', 'extern', 'actor', 'includ', 'comput', 'hardwar', 'multipl', 'layer', 'intric', 'softwar', 'network', 'storag', 'devic', 'electr', 'power', 'cool', 'plant', 'cours', 'oper', 'mani', 'compon', 'produc', 'larg', 'amount', 'data', 'form', 'event', 'error', 'log', 'essenti', 'identifi', 'resolv', 'problem', 'also', 'improv', 'data', 'center', 'effici', 'manag', 'activ', 'benefit', 'significantli', 'data', 'analyt', 'techniqu', 'exploit', 'hidden', 'statist', 'pattern', 'correl', 'present', 'data', 'sheer', 'volum', 'data', 'analyz', 'make', 'uncov', 'correl', 'pattern', 'challeng', 'task', 'paper', 'present', 'bidal', 'prototyp', 'java', 'tool', 'data', 'analysi', 'incorpor', 'sever', 'data', 'technolog', 'order', 'simplifi', 'task', 'extract', 'inform', 'data', 'trace', 'produc', 'larg', 'cluster', 'server', 'farm', 'bidal', 'provid', 'user', 'sever', 'analysi', 'languag', '(sql', 'hadoop', 'mapreduce)', 'storag', 'backend', '(hdf', 'sqlite)', 'freeli', 'mix', 'match', 'custom', 'tool', 'specif', 'task', 'easili', 'construct', 'bidal', 'modular', 'architectur', 'extend', 'backend', 'analysi', 'languag', 'futur', 'paper', 'present', 'design', 'bidal', 'describ', 'experi', 'use', 'analyz', 'publicli', 'avail', 'trace', 'googl', 'data', 'cluster', 'goal', 'build', 'realist', 'model', 'complex', 'data', 'center']",17
818,http://arxiv.org/abs/1509.00864,Strong Pseudoprimes to Twelve Prime Bases,"['strong', 'pseudoprim', 'twelv', 'prime', 'base', 'smallest', 'strong', 'pseudoprim', 'first', 'prime', 'base', 'valu', 'known', 'extend', 'find', 'also', 'present', 'algorithm', 'find', 'integ', 'strong', 'pseudoprim', 'first', 'prime', 'base', 'reason', 'heurist', 'assumpt', 'show', 'take', 'time']",10
819,http://arxiv.org/abs/1509.00926,Using Inclusion Diagrams as an Alternative to Venn Diagrams to Determine   the Validity of Categorical Syllogisms,"['use', 'inclus', 'diagram', 'altern', 'venn', 'diagram', 'determin', 'valid', 'categor', 'syllog', 'inclus', 'diagram', 'introduc', 'altern', 'use', 'venn', 'diagram', 'determin', 'valid', 'categor', 'syllog', 'use', 'analysi', 'divers', 'categor', 'syllog', 'preliminari', 'exampl', 'possibl', 'gener', 'inclus', 'diagram', 'consider', 'given', 'also', 'argument', 'includ', 'premis', 'three', 'term', 'classic', 'major', 'middl', 'minor', 'term', 'categor', 'syllog']",5
820,http://arxiv.org/abs/1509.01347,Verificarlo: checking floating point accuracy through Monte Carlo   Arithmetic,"['verificarlo', 'check', 'float', 'point', 'accuraci', 'mont', 'carlo', 'arithmet', 'numer', 'accuraci', 'float', 'point', 'comput', 'well', 'studi', 'topic', 'made', 'user', 'scientif', 'comput', 'becom', 'critic', 'issu', 'recent', 'requir', 'code', 'modern', 'har', 'highli', 'parallel', 'hardwar', 'perform', 'higher', 'resolut', 'comput', 'democrat', 'numer', 'accuraci', 'analysi', 'import', 'propos', 'tool', 'methodolog', 'studi', 'larg', 'case', 'reliabl', 'automat', 'paper', 'propos', 'verificarlo', 'extens', 'llvm', 'compil', 'automat', 'mont', 'carlo', 'arithmet', 'transpar', 'user', 'support', 'major', 'languag', 'includ', 'fortran', 'unlik', 'sourc', 'sourc', 'approach', 'implement', 'captur', 'influenc', 'compil', 'optim', 'numer', 'accuraci', 'illustr', 'mont', 'carlo', 'arithmet', 'use', 'verificarlo', 'tool', 'outperform', 'exist', 'approach', 'variou', 'case', 'step', 'toward', 'automat', 'numer', 'analysi']",19
821,http://arxiv.org/abs/1509.01676,Optimum Traffic Allocation in Bundled Energy Efficient Ethernet Links,"['optimum', 'traffic', 'alloc', 'bundl', 'energi', 'effici', 'ethernet', 'link', 'energi', 'demand', 'ethernet', 'link', 'activ', 'focu', 'research', 'recent', 'year', 'work', 'enabl', 'gener', 'energi', 'effici', 'ethernet', '(eee)', 'interfac', 'abl', 'adapt', 'power', 'consumpt', 'actual', 'traffic', 'demand', 'thu', 'yield', 'signific', 'energi', 'save', 'energi', 'consumpt', 'singl', 'network', 'connect', 'solv', 'problem', 'paper', 'focu', 'energi', 'demand', 'link', 'aggreg', 'commonli', 'use', 'increas', 'capac', 'network', 'connect', 'build', 'known', 'energi', 'model', 'singl', 'link', 'deriv', 'energi', 'demand', 'whole', 'aggreg', 'function', 'traffic', 'load', 'spread', 'among', 'power', 'link', 'provid', 'practic', 'method', 'share', 'load', 'minim', 'overal', 'energi', 'consumpt', 'control', 'packet', 'delay', 'prove', 'valid', 'wide', 'rang', 'link', 'valid', 'method', 'synthet', 'real', 'traffic', 'trace', 'captur', 'internet', 'backbon']",4
822,http://arxiv.org/abs/1509.01683,Inference From Visible Information And Background Knowledge,"['infer', 'visibl', 'inform', 'background', 'knowledg', 'provid', 'wide', 'rang', 'studi', 'scenario', 'subset', 'relat', 'relat', 'vocabulari', 'visibl', 'user', 'complet', 'content', 'known', 'remain', 'relat', 'invis', 'also', 'background', 'theori', 'invari', 'given', 'logic', 'sentenc', 'relat', 'visibl', 'relat', 'invis', 'one', 'also', 'constrain', 'visibl', 'invis', 'relat', 'isol', 'want', 'determin', 'whether', 'inform', 'given', 'posit', 'existenti', 'formula', 'infer', 'use', 'visibl', 'inform', 'background', 'theori', 'formula', 'whose', 'infer', 'concer', 'denot', 'emph', 'queri', 'consid', 'whether', 'posit', 'inform', 'queri', 'infer', 'also', 'whether', 'neg', 'inform', 'sentenc', 'hold', 'infer', 'consid', 'instanc', 'level', 'version', 'problem', 'queri', 'visibl', 'instanc', 'given', 'schema', 'level', 'version', 'want', 'know', 'whether', 'truth', 'falsiti', 'queri', 'infer', 'instanc', 'schema']",12
823,http://arxiv.org/abs/1509.02223,Diffusion tensor imaging with deterministic error bounds,"['diffus', 'tensor', 'imag', 'determinist', 'error', 'bound', 'error', 'data', 'forward', 'oper', 'invers', 'problem', 'handili', 'model', 'use', 'partial', 'order', 'banach', 'lattic', 'present', 'exist', 'result', 'theori', 'regularis', 'novel', 'framework', 'error', 'repres', 'bound', 'mean', 'appropri', 'partial', 'order', 'appli', 'theori', 'diffus', 'tensor', 'imag', 'correct', 'nois', 'model', 'challeng', 'involv', 'rician', 'distribut', 'nonlinear', 'stejskal', 'tanner', 'equat', 'linearis', 'latter', 'statist', 'framework', 'complic', 'nois', 'model', 'even', 'avoid', 'use', 'error', 'bound', 'approach', 'preserv', 'simpl', 'error', 'structur', 'monoton', 'transform']",19
824,http://arxiv.org/abs/1509.02479,Hofstadter's problem for curious readers,"['hofstadt', 'problem', 'curiou', 'reader', 'document', 'summar', 'proof', 'made', 'develop', 'insumm', 'develop', 'investig', 'function', 'introducedbi', 'hofstadt', 'famou']",9
825,http://arxiv.org/abs/1509.02601,On the $O_\beta$-hull of a planar point set,"['beta', 'hull', 'planar', 'point', 'studi', 'beta', 'hull', 'planar', 'point', 'gener', 'orthogon', 'convex', 'hull', 'coordin', 'axe', 'form', 'angl', 'beta', 'given', 'point', 'plane', 'show', 'maintain', 'beta', 'hull', 'beta', 'run', 'time', 'o(n)', 'space', 'complex', 'also', 'find', 'valu', 'beta', 'maxim', 'area', 'perimet', 'beta', 'hull', 'furthermor', 'find', 'valu', 'beta', 'achiev', 'best', 'fit', 'point', 'joint', 'chain', 'altern', 'interior', 'angl', 'beta']",16
826,http://arxiv.org/abs/1509.02709,A Topological Approach to Meta-heuristics: Analytical Results on the BFS   vs. DFS Algorithm Selection Problem,"['topolog', 'approach', 'meta', 'heurist', 'analyt', 'result', 'algorithm', 'select', 'problem', 'search', 'central', 'problem', 'artifici', 'intellig', 'breadth', 'first', 'search', '(bfs)', 'depth', 'first', 'search', '(dfs)', 'fundament', 'way', 'search', 'paper', 'deriv', 'estim', 'averag', 'runtim', 'averag', 'runtim', 'estim', 'use', 'alloc', 'resourc', 'judg', 'hard', 'problem', 'also', 'use', 'select', 'best', 'graph', 'represent', 'select', 'faster', 'algorithm', 'also', 'form', 'basi', 'analysi', 'advanc', 'search', 'method', 'paper', 'treat', 'tree', 'search', 'graph', 'search', 'tree', 'search', 'employ', 'probabilist', 'model', 'goal', 'distribut', 'graph', 'search', 'analysi', 'depend', 'addit', 'statist', 'path', 'redund', 'averag', 'branch', 'factor', 'applic', 'result', 'predict', 'runtim', 'concret', 'grammar', 'problem', 'puzzl', 'experiment', 'verif', 'show', 'analyt', 'approxim', 'close', 'empir', 'realiti']",0
827,http://arxiv.org/abs/1509.02900,"Statistical Inference, Learning and Models in Big Data","['statist', 'infer', 'learn', 'model', 'data', 'need', 'method', 'deal', 'data', 'common', 'theme', 'scientif', 'field', 'although', 'definit', 'tend', 'vari', 'context', 'statist', 'idea', 'essenti', 'part', 'partial', 'respons', 'themat', 'program', 'statist', 'infer', 'learn', 'model', 'data', 'held', 'canada', 'gener', 'direct', 'canadian', 'statist', 'scienc', 'institut', 'major', 'fund', 'activ', 'locat', 'field', 'institut', 'research', 'mathemat', 'scienc', 'paper', 'give', 'overview', 'topic', 'cover', 'describ', 'challeng', 'strategi', 'seem', 'common', 'mani', 'differ', 'area', 'applic', 'includ', 'exampl', 'applic', 'make', 'challeng', 'strategi', 'concret']",3
828,http://arxiv.org/abs/1509.03258,Entropic CLT and phase transition in high-dimensional Wishart matrices,"['entrop', 'phase', 'transit', 'high', 'dimension', 'wishart', 'matric', 'consid', 'high', 'dimension', 'wishart', 'matric', 'mathbb', 'mathbb', 'entri', 'mathbb', 'mathbb', 'time', 'concav', 'distribut', 'prove', 'inform', 'theoret', 'phase', 'transit', 'matric', 'close', 'total', 'variat', 'distanc', 'correspond', 'gaussian', 'ensembl', 'much', 'larger', 'proof', 'entropi', 'base', 'make', 'chain', 'rule', 'rel', 'entropi', 'along', 'recurs', 'structur', 'definit', 'wishart', 'ensembl', 'proof', 'crucial', 'reli', 'well', 'known', 'relat', 'fisher', 'inform', 'entropi', 'variat', 'represent', 'fisher', 'inform', 'concentr', 'bound', 'spectral', 'norm', 'random', 'matrix', 'certain', 'small', 'ball', 'probabl', 'estim', 'concav', 'measur']",16
829,http://arxiv.org/abs/1509.03476,Relational reasoning via probabilistic coupling,"['relat', 'reason', 'probabilist', 'coupl', 'probabilist', 'coupl', 'power', 'tool', 'analyz', 'pair', 'probabilist', 'process', 'roughli', 'coupl', 'process', 'requir', 'find', 'appropri', 'wit', 'process', 'model', 'process', 'probabl', 'space', 'coupl', 'power', 'tool', 'prove', 'properti', 'relat', 'process', 'includ', 'reason', 'converg', 'distribut', 'stochast', 'domin', 'probabilist', 'version', 'monoton', 'properti', 'mathemat', 'definit', 'coupl', 'look', 'rather', 'complex', 'cumbersom', 'manipul', 'show', 'relat', 'program', 'logic', 'prhl', 'logic', 'underli', 'easycrypt', 'cryptograph', 'proof', 'assist', 'alreadi', 'intern', 'gener', 'probabilist', 'coupl', 'insight', 'construct', 'coupl', 'harder', 'construct', 'logic', 'proof', 'demonstr', 'express', 'verifi', 'classic', 'exampl', 'coupl', 'prhl', 'mechan', 'verifi', 'sever', 'coupl', 'easycrypt']",17
830,http://arxiv.org/abs/1509.03484,Local structure can identify and quantify influential global spreaders   in large scale social networks,"['local', 'structur', 'identifi', 'quantifi', 'influenti', 'global', 'spreader', 'larg', 'scale', 'social', 'network', 'measur', 'optim', 'influenc', 'node', 'data', 'onlin', 'social', 'network', 'import', 'mani', 'practic', 'applic', 'viral', 'market', 'adopt', 'product', 'viral', 'spread', 'social', 'network', 'global', 'process', 'commonli', 'believ', 'measur', 'influenc', 'node', 'inevit', 'requir', 'knowledg', 'entir', 'network', 'employ', 'percol', 'theori', 'show', 'spread', 'process', 'display', 'nucleat', 'behavior', 'piec', 'inform', 'spread', 'seed', 'small', 'characterist', 'number', 'node', 'reach', 'point', 'return', 'quickli', 'reach', 'percol', 'cluster', 'regardless', 'entir', 'network', 'structur', 'otherwis', 'spread', 'contain', 'local', 'thu', 'find', 'without', 'knowledg', 'entir', 'network', 'node', 'global', 'influenc', 'accur', 'measur', 'use', 'characterist', 'number', 'independ', 'network', 'size', 'motiv', 'effici', 'algorithm', 'constant', 'time', 'complex', 'long', 'stand', 'problem', 'best', 'seed', 'spreader', 'select', 'perform', 'remark', 'close', 'true', 'optimum']",0
831,http://arxiv.org/abs/1509.03784,Solving underdetermined systems with error-correcting codes,"['solv', 'underdetermin', 'system', 'error', 'correct', 'code', 'underdetermin', 'system', 'equat', 'time', 'matrix', 'entri', 'known', 'thu', 'call', 'measur', 'known', 'certain', 'subset', 'ldot', 'ldot', 'row', 'requir', 'possibl', 'solv', 'system', 'uniqu', 'zero', 'entri', 'system', 'consid', 'error', 'correct', 'code', 'point', 'view', 'unknown', 'shown', 'error', 'vector', 'code', 'subject', 'certain', 'condit', 'row', 'matrix', 'reduc', 'problem', 'find', 'suitabl', 'decod', 'algorithm', 'find', 'decod', 'workabl', 'algorithm', 'shown', 'exist', 'unknown', 'determin', 'case', 'known', 'valu', 'evenli', 'space', '(that', 'element', 'arithmet', 'progression)', 'class', 'matric', 'satisfi', 'certain', 'properti', 'case', 'includ', 'fourier', 'time', 'matric', 'arithmet', 'differ', 'satisfi', 'gcd(n', 'class', 'vandermond', 'matric', 'ldot', '(with', 'arithmet', 'differ', 'ratio', 'root', 'uniti', 'decod', 'algorithm', 'complex', 'o(nt)', 'case', 'includ', 'fourier', 'matrix', 'case', 'complex', 'matric', 'properti', 'determin', 'squar', 'submatrix', 'zero', 'particular', 'interest', 'randomli', 'choos', 'row', 'matric', 'give', 'error', 'correct', 'pair', 'gener', 'measur', 'code', 'perp', 'decod', 'algorithm', 'find', 'applic', 'signal', 'process', 'compress', 'sens']",16
832,http://arxiv.org/abs/1509.03915,An Impossibility Result for Housing Markets with Fractional Endowments,"['imposs', 'result', 'hous', 'market', 'fraction', 'endow', 'hous', 'market', 'set', 'constitut', 'fundament', 'model', 'exchang', 'economi', 'good', 'work', 'concern', 'hous', 'market', 'cater', 'random', 'assign', 'alloc', 'time', 'share', 'hous', 'alloc', 'fraction', 'endow', 'hous', 'consid', 'athanassogl', 'sethuraman', 'pose', 'open', 'problem', 'whether', 'individu', 'ration', 'weak', 'strategyproof', 'effici', 'compat', 'set', 'show', 'three', 'axiom', 'incompat']",15
833,http://arxiv.org/abs/1509.04037,Measuring Partial Balance in Signed Networks,"['measur', 'partial', 'balanc', 'sign', 'network', 'enemi', 'enemi', 'necessarili', 'friend', 'extent', 'tend', 'hold', 'question', 'formul', 'term', 'sign', '(social)', 'network', 'necessari', 'suffici', 'condit', 'network', 'balanc', 'obtain', 'around', 'sinc', 'idea', 'sign', 'network', 'tend', 'time', 'becom', 'balanc', 'wide', 'use', 'sever', 'applic', 'area', 'howev']",10
834,http://arxiv.org/abs/1509.04634,Modeling and interpolation of the ambient magnetic field by Gaussian   processes,"['model', 'interpol', 'ambient', 'magnet', 'field', 'gaussian', 'process', 'anomali', 'ambient', 'magnet', 'field', 'use', 'featur', 'indoor', 'posit', 'navig', 'use', 'maxwel', 'equat', 'deriv', 'present', 'bayesian', 'parametr', 'probabilist', 'model', 'approach', 'interpol', 'extrapol', 'magnet', 'field', 'model', 'magnet', 'field', 'compon', 'jointli', 'impos', 'gaussian', 'process', '(gp)', 'prior', 'latent', 'scalar', 'potenti', 'magnet', 'field', 'rewrit', 'model', 'term', 'hilbert', 'space', 'represent', 'circumv', 'comput', 'pitfal', 'associ', 'model', 'provid', 'comput', 'effici', 'physic', 'justifi', 'model', 'tool', 'ambient', 'magnet', 'field', 'model', 'allow', 'sequenti', 'updat', 'estim', 'time', 'depend', 'chang', 'magnet', 'field', 'model', 'shown', 'work', 'well', 'practic', 'differ', 'applic', 'demonstr', 'map', 'magnet', 'field', 'inexpens', 'raspberri', 'power', 'robot', 'foot', 'use', 'standard', 'smartphon']",1
835,http://arxiv.org/abs/1509.04857,Markov modeling of online inter-arrival times,"['markov', 'model', 'onlin', 'inter', 'arriv', 'time', 'paper', 'investig', 'aris', 'commun', 'pattern', 'social', 'media', 'particular', 'seri', 'event', 'happen', 'singl', 'user', 'distribut', 'inter', 'event', 'time', 'often', 'assimil', 'power', 'densiti', 'function', 'debat', 'persist', 'natur', 'underli', 'model', 'explain', 'observ', 'distribut', 'present', 'propos', 'intuit', 'explan', 'understand', 'observ', 'depend', 'subsequ', 'wait', 'time', 'contribut', 'twofold', 'first', 'idea', 'consist', 'separ', 'short', 'wait', 'time', 'scope', 'power', 'distribut', 'long', 'one', 'model', 'enhanc', 'introduc', 'state', 'markovian', 'process', 'incorpor', 'memori']",4
836,http://arxiv.org/abs/1509.04880,An FPT 2-Approximation for Tree-Cut Decomposition,"['approxim', 'tree', 'decomposit', 'tree', 'width', 'graph', 'graph', 'paramet', 'defin', 'wollan', 'comb', 'theori', 'help', 'tree', 'decomposit', 'certain', 'case', 'tree', 'width', 'appear', 'adequ', 'treewidth', 'invari', 'bound', 'acceler', 'resolut', 'intract', 'problem', 'design', 'algorithm', 'problem', 'bound', 'tree', 'width', 'import', 'parametr', 'tractabl', 'comput', 'exact', 'valu', 'paramet', 'least', 'constant', 'approxim', 'paper', 'give', 'parameter', 'approxim', 'algorithm', 'comput', 'tree', 'width', 'input', 'vertex', 'graph', 'integ', 'algorithm', 'either', 'confirm', 'tree', 'width', 'return', 'tree', 'decomposit', 'certifi', 'tree', 'width', 'time', 'cdot', 'prior', 'work', 'construct', 'parameter', 'algorithm', 'even', 'approxim', 'one', 'exist', 'comput', 'tree', 'width', 'graph', 'consequ', 'graph', 'minor', 'seri', 'robertson', 'seymour', 'exist', 'decis', 'algorithm', 'known']",18
